FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDate,Creator,EditDate,Editor,SHAPE_Length,SHAPE_Area
3933,10000856,NORCO CONSERVATION CAMP #0,3195 WESTERN AVENUE,NORCO,CA,92860,-999,(951) 737-5911,STATE,OPEN,65,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2015/01/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100,0.00419166701393,{96F175F2-E5AF-4475-967A-BEFE124DD884},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,503.680576429128,1.041918643e-06
3938,10000878,MCCAIN VALLEY CONSERVATION CAMP #21,2550 MCCAIN VALLEY ROAD,BOULEVARD,CA,91905,-999,(619) 766-4393,STATE,OPEN,85,SAN DIEGO,06073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100,0.0102136094372,{671BD287-7E61-4E42-A442-207F447A5B3C},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1196.0750150882,5.41502404411e-06
3939,10000855,CUESTA CONSERVATION CAMP #24,635 N. SANTA ROSA STREET,SAN LUIS OBISPO,CA,93405,-999,(805) 547-7971,STATE,OPEN,-999,SAN LUIS OBISPO,06079,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/10/25 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100,0.00880799865801,{093E9A05-2C05-4609-9ADF-5F744E315CF7},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1050.12210709078,4.2579225152e-06
3942,10000774,INTERMOUNTAIN CONSERVATION CAMP #22,651-025 FOOTHILL RD,BIEBER,CA,96009,-999,(530) 294-5361,STATE,OPEN,70,LASSEN,06035,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2016/05/25 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.00687937682955,{26172BD4-D578-483B-B5C3-A98FC813EB1D},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,911.787070135365,3.33682745993e-06
3944,10000901,FENNER CANYON CONSERVATION CAMP #41,25900 BIG ROCK CREEK ROAD,VALYERMO,CA,93563,-999,(661) 944-0173,STATE,OPEN,94,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,136,0.0100035089762,{F80D2123-25CB-4FB7-96E4-EB05663799BA},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1144.99538289281,3.87511594359e-06
3945,10000814,BEN LOMOND CONSERVATION CAMP #45,13575 EMPIRE GRADE ROAD,SANTA CRUZ,CA,95060,-999,(831) 423-1652,STATE,OPEN,101,SANTA CRUZ,06087,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/10/25 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,113,0.00808874515601,{3F322335-E4B1-48DF-BCEF-BFB79025F58D},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,965.88471789003,2.52681060726e-06
3946,10000786,DELTA CONSERVATION CAMP #8,6246 LAMBIE ROAD,SUISUN CITY,CA,94585,-999,(707) 425-4878,STATE,OPEN,103,SOLANO,06095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2016/04/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.0195270496775,{46D0F643-7A61-497D-9865-96F6BFC8B4B0},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2453.26584257669,1.63795147336e-05
3950,10000789,BASELINE CONSERVATION CAMP #30,16809 PEORIA FLAT ROAD,JAMESTOWN,CA,95327,-999,(209) 984-4464,STATE,OPEN,100,TUOLUMNE,06109,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,119,0.00992427361617,{97FE9A51-5DBF-4712-9B98-C48444D675B8},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1215.54222256444,5.96997370786e-06
3951,10002349,ACTON CONSERVATION CAMP #11,8800 SOLEDAD CANYON ROAD,ACTON,CA,93510,-999,(661) 268-0113,STATE,OPEN,76,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.0076462510599,{C1C24FFE-CB6B-4FE0-95B8-D0A902883400},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,973.720426819917,2.32027933981e-06
3955,10001522,SIERRA CONSERVATION CENTER (SCC),5100 O'BYRNES FERRY ROAD,JAMESTOWN,CA,95327,-999,(209) 984-5291,STATE,OPEN,4409,TUOLUMNE,06109,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,2017/10/18 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,3936,0.0232607766648,{18109867-56D2-4C94-8EB9-3298C005134D},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2947.08823480735,1.4930383992e-05
3956,10002310,HIGH DESERT STATE PRISON (HDSP),475-750 RICE CANYON ROAD,SUSANVILLE,CA,96127,-999,(530) 251-5100,STATE,OPEN,3521,LASSEN,06035,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,2017/10/18 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2324,0.0309922014841,{3BCA5DF4-F76C-41C1-89CF-5542AF44AE54},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,3706.58090090735,5.31868490635e-05
3958,10006531,DEPARTMENT OF STATE HOSPITALS - COALINGA,24511 WEST JAYNE AVENUE,COALINGA,CA,93210,5000,(559) 935-4300,STATE,OPEN,50,FRESNO,06019,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dsh.ca.gov/Hospitals/default.aspx,2016/11/07 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.dsh.ca.gov/Hospitals/default.aspx,NOT AVAILABLE,1286,0.0167072328919,{853C7C12-03B3-444B-BDB8-77B6D0D6E56B},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2013.15215353237,1.82449897961e-05
3961,10006532,DEPARTMENT OF STATE HOSPITALS - ATASCADERO,10333 EL CAMINO REAL,ATASCADERO,CA,93422,-999,(805) 468-2000,STATE,OPEN,223,SAN LUIS OBISPO,06079,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dsh.ca.gov/Hospitals/default.aspx,2016/11/07 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.dsh.ca.gov/Hospitals/index.html,NOT AVAILABLE,1184,0.0189558870715,{B16E113D-E739-4B79-9BEC-5200D55DAC38},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2329.30577932688,1.58161893221e-05
3962,10000793,O.H.CLOSE YOUTH CORRECTIONAL FACILITY,7650 SOUTH NEWCASTLE ROAD,STOCKTON,CA,95213,9001,(209) 944-6391,STATE,OPEN,169,SAN JOAQUIN,06077,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Juvenile_Justice/Research_and_Statistics/ADP_Monthly_2017.html,2017/09/06 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Juvenile_Justice/Facility_Locations/index.html,JUVENILE,192,0.0130894726386,{E8589424-D8BF-4CED-BCC6-40E438A9F93C},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1633.84077256377,1.25933733921e-05
3963,10005328,PILOT ROCK CONSERVATION FIRE CAMP #15,P.O. BOX 10,CRESTLINE,CA,92325,-999,(909) 338-1950,STATE,OPEN,67,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,80,0.00727129916388,{AD085505-479A-45E8-B5BB-3B9F05CF9927},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,879.46323908751,3.11894022857e-06
3970,10002340,DESERT VIEW MODIFIED COMMUNITY CORRECTIONAL FACILITY,10450 RANCHO ROAD,ADELANTO,CA,92301,0724,(760) 246-1171,STATE,OPEN,700,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Facilities_Locator/Community_Correctional_Facilities.html,2017/10/26 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.geogroup.com/Locations,MEDIUM,700,0.00634857675823,{ADBB88A1-FBD5-469F-BDF2-E0D657F8186C},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,778.403293597879,2.76024492457e-06
3977,10005299,VALLECITO CONSERVATION CAMP #1,3225 SIX MILE ROAD,ANGELS CAMP,CA,95222,-999,(209) 736-4922,STATE,OPEN,86,CALAVERAS,06009,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100,0.00760191702329,{9E8B9EAA-D32B-4B61-8D95-7D236C146E47},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,957.544953561528,3.22892157118e-06
3978,10005256,TRINITY RIVER CONSERVATION CAMP #3,3325 PETTIJOHN ROAD,LEWISTON,CA,96052,-999,(530) 286-2886,STATE,OPEN,110,TRINITY,06105,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,-999,0.00596083671143,{45351703-BAE8-4B01-B9F6-F555C7353BB1},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,764.66480104,2.50276340794e-06
3983,10000877,RAINBOW CONSERVATION CAMP #2,8215 RAINBOW HEIGHTS ROAD,FALLBROOK,CA,92028,-999,(760) 728-2554,STATE,OPEN,100,SAN DIEGO,06073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2014/10/27 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,100,0.00622039095929,{6F317901-2048-4D86-8978-619560EC854D},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,758.003777344326,2.81662139873e-06
3984,10000776,LEO CHESNEY COMMUNITY CORRECTIONAL FACILITY,2800 APRICOT ST,LIVE OAK,CA,95953,-999,NOT AVAILABLE,STATE,CLOSED,0,SUTTER,06101,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cimriders4ccpoa.com/2013/09/open-open-open.html,2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,MINIMUM,-999,0.00766219345209,{95605A4E-373A-49EB-833B-7C6DD59E47E7},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,964.296812199097,3.12004633815e-06
3986,10000910,SOUTHERN YOUTH CORR RECEPTION CENTER / CLINIC,13200 SOUTH BLOOMFIELD AVENUE,NORWALK,CA,90650,-999,NOT AVAILABLE,STATE,CLOSED,0,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Juvenile_Justice/DJJ_History/Index.html,2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,JUVENILE,-999,0.0134800928361,{B4883FAF-00E7-467F-B19D-5D37FC6C1DB8},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1586.11314925832,7.05169391461e-06
3987,10000792,NORTHERN CALIFORNIA WOMEN'S FACILITY,7150 E ARCH RD,STOCKTON,CA,95205,-999,NOT AVAILABLE,STATE,CLOSED,0,SAN JOAQUIN,06077,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.recordnet.com/apps/pbcs.dll/article?AID=/20070405/A_NEWS/704050329,2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,MEDIUM,-999,0.0127458078827,{AD606EDA-B881-4E6A-8B2B-9E9CDF9D9E7B},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1580.54524935188,1.20089992411e-05
3993,10000829,BAKER COMMUNITY CORRECTIONAL FACILITY,10 LAKEVIEW DR,BAKER,CA,92309,-999,NOT AVAILABLE,STATE,CLOSED,0,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/News/Press_Release_Archive/2009_Press_Releases/Oct_26.html,2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,MINIMUM,-999,0.0132346108341,{D3390158-7D2D-4A78-BED5-1762DDE7C2AA},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1639.84517570325,1.09468646321e-05
3995,10000783,PRESTON YOUTH CORRECTIONAL FACILITY,201 WATERMAN ROAD,IONE,CA,95640,-999,NOT AVAILABLE,STATE,CLOSED,0,AMADOR,06005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Juvenile_Justice/DJJ_History/Index.html,2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,JUVENILE,-999,0.0276927185452,{3D572511-F683-4ACE-8BB4-179057BBF876},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,3466.94574480664,2.7600631788e-05
3996,10000903,FRED C NELLES YOUTH CORRECTIONAL FACILITY,11850 E WHITTIER BLVD,WHITTIER,CA,90601,-999,NOT AVAILABLE,STATE,CLOSED,0,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.laalmanac.com/crime/cr26.htm,2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,JUVENILE,-999,0.0218677328121,{7844E114-5A79-4F02-A73D-D3A05FCF3046},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2753.17200447984,2.51017850279e-05
3999,10002332,CLAREMONT CUSTODY CENTER,185 WEST GALE AVENUE,COALINGA,CA,93210,-999,NOT AVAILABLE,STATE,CLOSED,0,FRESNO,06019,USA,922140,CORRECTIONAL INSTITUTIONS,"http://file.lacounty.gov/bos/supdocs/66320.pdf, http://www.fresnobee.com/2014/09/03/4103271/coalinga-could-put-jail-up-for.html",2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,MEDIUM,-999,0.00863283711788,{C108028B-EF12-4106-9B74-9314D2B13620},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1043.87159853484,1.66561066743e-06
4004,10000782,MULE CREEK STATE PRISON (MCSP),4001 STATE HIGHWAY 104,IONE,CA,95640,-999,(209) 274-4911,STATE,OPEN,3698,AMADOR,06005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,2017/10/18 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,3284,0.0199538312934,{D1868331-6C77-42C3-A1E0-ED49B4086877},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2424.35720570775,2.68463826809e-05
4017,10000850,GOLDEN STATE MODIFIED COMMUNITY CORRECTIONAL FACILITY,611 FRONTAGE ROAD,MCFARLAND,CA,93250,-999,(661) 792-2731,STATE,OPEN,-999,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Facilities_Locator/Community_Correctional_Facilities.html,2017/10/26 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.geogroup.com/Locations,MEDIUM,700,0.00672376189515,{F1A98719-DB98-41AB-A2C1-60CC3B3B5E77},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,817.949056819101,2.94851740013e-06
4029,10005350,CENTRAL JAIL COMPLEX,550 NORTH FLOWER STREET,SANTA ANA,CA,92702,-999,(409) 883-1026,COUNTY,OPEN,1471,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://www.ocsd.org/divisions/custody",2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.ocsd.org/divisions/custody,MAXIMUM,1813,0.00675702199999,{035B8488-A47D-462B-9BFF-7C0713BADE5D},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,805.495600007474,2.29802779218e-06
4046,10005349,JAMES A MUSICK FACILITY,13502 MUSICK RD,IRVINE,CA,92618,-999,(714) 935-6940,COUNTY,OPEN,614,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://www.ocsd.org/divisions/custody",2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.ice.gov/detention-facility/james-musick-facility,MINIMUM,1322,0.0105119174579,{F278B64F-8BAE-4DB2-8EAC-A13D7D2B5A4F},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1266.48872479661,3.05820695517e-06
4169,10005346,THEO LACY FACILITY,501 THE CITY DRIVE SOUTH,ORANGE,CA,92868,-999,(714) 935-6940,COUNTY,OPEN,3249,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://www.ocsd.org/divisions/custody",2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.ocsd.org/divisions/custody,MAXIMUM,3442,0.00903647916754,{55640AC3-2509-4A00-B84D-E14A70542226},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1092.41237669684,4.63206782345e-06
4190,10005347,ORANGE COUNTY JUVENILE HALL,331 THE CITY DRIVE,ORANGE,CA,92868,-999,(714) 935-6660,COUNTY,OPEN,-999,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.ocgov.com/gov/probation/contact/institutions,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.ocgov.com/gov/probation/contact/institutions,JUVENILE,434,0.0103705731634,{2F063E2C-4A3D-404E-ACE8-2FD1F15240CB},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1252.0770931556,5.03426593569e-06
4335,10005351,YOUTH LEADERSHIP ACADEMY,3155 WEST JUSTICE CENTER WAY,ORANGE,CA,92868,-999,(714) 935-7099,COUNTY,OPEN,-999,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.ocgov.com/gov/probation/contact/institutions,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.ocgov.com/gov/probation/contact/institutions,JUVENILE,120,0.00278900226777,{0166D7FA-4C5D-4501-8CCA-B128FB6606E0},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,325.002138133179,3.44703968987e-07
4409,10000838,OAK GLEN CONSERVATION CAMP #35,41100 PINEBENCH ROAD,YUCAIPA,CA,92399,-999,(909) 797-0196,STATE,OPEN,129,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Conservation_Camps/,2017/09/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Conservation_Camps/,MINIMUM,160,0.00800546793572,{C5EFEB06-951A-434A-9AFC-76D9685057D4},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,994.005651017953,3.97670815166e-06
4415,10000851,CENTRAL VALLEY MODIFIED COMMUNITY CORRECTIONAL FACILITY,254 TAYLOR AVENUE,MCFARLAND,CA,93250,-999,(661) 792-3492,STATE,OPEN,-999,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Facilities_Locator/Community_Correctional_Facilities.html,2017/10/26 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.geogroup.com/Locations,MEDIUM,700,0.00674943259029,{8EC43269-8F8C-4809-89BF-3DC9F92E2146},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,821.75005217193,3.00362419637e-06
4423,10005333,HIGH DESERT JUVENILE DETENTION AND ASSESMENT CENTER,21101 DALE EVANS PARKWAY,APPLE VALLEY,CA,92307,-999,(760) 961-6701,COUNTY,OPEN,-999,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sbcounty.gov/uploads/probation/main/bureaus/JDAC.pdf,2018/02/13 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://joinprobation.org/Home.aspx,JUVENILE,200,0.00871599948998,{B8C6B42D-7E7A-442D-9484-DDD12533D12D},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1090.60982848232,3.8455508982e-06
4425,10000828,HIGH DESERT DETENTION CENTER,9438 COMMERCE WAY,ADELANTO,CA,92301,-999,(760) 530-9300,COUNTY,OPEN,1203,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://cms.sbcounty.gov/sheriff/CourtsCorrections/CorrectionsandDetentionsBureau.aspx",2018/02/13 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://wp.sbcounty.gov/sheriff/corrections/,MEDIUM,700,0.0102440514546,{7BC59703-4009-4097-B16F-1F0DFD4E65D0},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1250.88364141846,2.35511834542e-06
4426,10005331,WEST VALLEY DETENTION CENTER,9500 ETIWANDA AVENUE,RANCHO CUCAMONGA,CA,91739,-999,(909) 887-0364,COUNTY,OPEN,2572,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://cms.sbcounty.gov/sheriff/CourtsCorrections/CorrectionsandDetentionsBureau.aspx",2018/02/13 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://cms.sbcounty.gov/sheriff/CourtsCorrections/CorrectionsandDetentionsBureau.aspx,MAXIMUM,3347,0.0161976099834,{F2C0CACB-7479-4F93-B621-4F1A63DDB98F},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1934.33055742914,9.25702371328e-06
4427,10005330,REGIONAL YOUTH EDUCATIONAL FACILITY,740 EAST GILBERT STREET,SAN BERNARDINO,CA,92415,-999,(909) 387-6933,COUNTY,OPEN,-999,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://wp.sbcounty.gov/dbh/mental-health-services/children-youth/jjp/gateway/,2018/02/13 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,JUVENILE,20,0.0026370512379,{84D22631-291D-4810-8A70-E1A0EC3334C6},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,312.540999055831,3.35067732282e-07
4439,10005360,FACILITY 8 DETENTION FACILITY,446 ALTA ROAD,SAN DIEGO,CA,92158,-999,(619) 210-0327,COUNTY,OPEN,248,SAN DIEGO,06073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sdsheriff.net/detentionfacilities.html,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.sdsheriff.net/detentionfacilities.html,MEDIUM,200,0.00505981362962,{ACB3CF62-7511-495E-96DC-681CF850A3E3},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,607.037095101763,1.54110578546e-06
4440,10001538,GEORGE F BAILEY DETENTION FACILITY,446 ALTA ROAD,SAN DIEGO,CA,92158,0002,(619) 210-0385,COUNTY,OPEN,1668,SAN DIEGO,06073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sdsheriff.net/detentionfacilities.html,2018/02/13 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.sdsheriff.net/detentionfacilities.html,MAXIMUM,1380,0.00703715535002,{BC6FF31B-1688-4612-B5A8-449381EB9DAE},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,848.132754946443,3.28239042253e-06
